0,1,2,3,4,5
1729947600000,67034.12,67118.0,66867.96,66894.0,987.30125
1729951200000,66894.0,66953.28,66744.0,66797.99,703.64163
1729954800000,66797.99,67010.0,66762.57,66886.49,640.23767
1729958400000,66886.49,67053.61,66788.0,66979.99,625.33027
1729962000000,66980.0,67140.0,66970.0,67062.0,272.94127
1729965600000,67062.01,67143.64,67027.14,67042.0,202.36147
1729969200000,67042.0,67181.82,67042.0,67177.99,217.67147
1729972800000,67178.0,67454.55,67144.0,67265.46,470.54756
1729976400000,67265.46,67272.0,67103.45,67176.82,264.93924
1729980000000,67176.82,67235.69,67106.43,67132.0,179.60762
1729983600000,67132.0,67149.53,67084.0,67092.76,192.98072
1729987200000,67092.76,67118.12,66974.0,67014.85,210.483
1729990800000,67014.85,67127.49,66913.73,67074.94,281.57477
1729994400000,67074.94,67116.44,67024.32,67054.0,143.14834
1729998000000,67054.0,67325.46,67000.0,67289.57,350.83558
1730001600000,67289.57,67317.78,67120.0,67160.0,182.1555
1730005200000,67160.0,67213.99,67149.79,67181.82,217.69434
1730008800000,67181.81,67186.0,67128.0,67186.0,110.32857
1730012400000,67186.0,67230.67,67184.94,67204.01,158.77541
1730016000000,67204.0,67266.49,67168.5,67226.0,205.47642
1730019600000,67226.0,67226.0,67101.04,67149.45,309.3096
1730023200000,67149.44,67194.0,67072.64,67088.0,279.44594
1730026800000,67088.0,67185.03,67036.85,67128.04,295.19627
1730030400000,67128.03,67500.0,67121.45,67400.0,568.19545
1730034000000,67399.99,67776.99,67396.0,67616.0,702.21189
1730037600000,67616.0,67750.0,67608.0,67695.99,354.20285
1730041200000,67696.0,67858.0,67693.72,67791.99,436.88107
1730044800000,67792.0,67878.79,67662.0,67828.0,421.72819
1730048400000,67828.0,68000.0,67722.56,67759.7,559.95827
1730052000000,67759.7,67771.51,67540.88,67560.0,381.72644
1730055600000,67560.0,67850.0,67554.0,67850.0,273.26642
1730059200000,67850.0,67921.26,67688.09,67762.01,281.50714
1730062800000,67762.0,68195.11,67740.1,67930.01,545.91543
1730066400000,67930.02,68332.05,67930.02,68124.0,969.56799
1730070000000,68124.0,68290.0,67988.0,68021.7,413.61104
1730073600000,68021.69,68116.78,67839.9,67859.91,555.35912
1730077200000,67859.9,67907.2,67740.11,67751.89,304.90747
1730080800000,67751.89,67860.0,67677.77,67803.99,438.3259
1730084400000,67804.0,67991.28,67700.51,67727.59,449.9157
1730088000000,67727.59,67800.0,67636.44,67744.29,490.56951
1730091600000,67744.3,67964.1,67618.0,67909.85,354.11541
1730095200000,67909.85,67959.15,67800.0,67959.15,467.50971
1730098800000,67959.15,68680.0,67959.15,68415.52,1916.25094
1730102400000,68415.52,68596.0,68328.0,68328.0,660.792
1730106000000,68328.0,68614.09,68238.81,68574.0,636.96149
1730109600000,68573.99,68833.57,68548.0,68625.87,785.04653
1730113200000,68625.86,68768.57,68490.0,68753.78,586.05532
1730116800000,68753.78,69063.62,68590.0,68908.01,1872.43757
1730120400000,68908.0,69280.0,68777.0,68819.99,2492.62084
1730124000000,68820.0,69100.0,68688.0,68840.0,1777.84938
1730127600000,68840.0,68853.27,68426.67,68494.2,1476.6185
1730131200000,68494.2,68980.0,68452.54,68709.27,1074.24282
1730134800000,68709.27,69208.43,68513.1,68984.0,1538.0386
1730138400000,68984.0,69240.0,68846.0,69212.12,995.60134
1730142000000,69212.12,69900.0,69150.01,69629.98,4352.02346
1730145600000,69629.99,69719.59,69427.79,69644.56,838.75248
1730149200000,69644.57,69797.99,69518.35,69791.0,637.09431
1730152800000,69791.0,70270.0,69791.0,69961.65,3417.3618
1730156400000,69961.64,70145.5,69733.3,69962.21,928.30439
1730160000000,69962.21,70010.0,69760.0,69960.88,654.60671
1730163600000,69960.89,70387.97,69840.24,70310.58,1101.99256
1730167200000,70310.58,71587.88,70221.11,71190.05,5855.97331
1730170800000,71190.05,71430.96,70885.02,70938.14,1648.12275
1730174400000,70938.15,71139.22,70926.73,71088.01,1128.1744
1730178000000,71088.0,71110.4,70886.59,71039.99,1131.77562
1730181600000,71039.99,71370.0,71006.0,71248.45,1502.7784
1730185200000,71248.46,71267.08,70837.83,71017.97,1627.98917
1730188800000,71017.96,71219.72,70974.0,71134.01,881.19294
1730192400000,71134.0,71344.0,71114.68,71301.42,968.21912
1730196000000,71301.42,71344.0,71078.67,71171.32,827.37173
1730199600000,71171.32,71578.95,71150.01,71452.01,1657.03998
1730203200000,71452.02,71500.0,71102.02,71108.01,1143.99738
1730206800000,71108.0,71825.75,70929.0,71804.0,2434.69356
1730210400000,71803.99,71983.0,71327.67,71867.09,3599.9987
1730214000000,71867.1,72429.99,71654.01,72402.01,4331.32016
1730217600000,72402.0,72923.74,72350.7,72739.44,4607.2536
1730221200000,72739.43,72990.0,72529.58,72721.5,2664.90624
1730224800000,72721.49,73250.0,72666.32,73170.01,2532.22293
1730228400000,73170.0,73620.12,72504.03,72536.16,4571.61324
1730232000000,72536.38,72670.47,71864.65,72336.22,2515.05927
1730235600000,72336.22,72612.27,72221.28,72289.98,749.1364
1730239200000,72289.97,72978.9,72192.03,72660.0,1029.06082
1730242800000,72659.99,72808.77,72516.56,72736.42,964.10695
1730246400000,72736.41,72785.72,72113.78,72289.99,991.64175
1730250000000,72289.99,72415.36,72000.01,72415.36,865.90573
1730253600000,72415.36,72634.5,72330.0,72342.99,791.25703
1730257200000,72342.99,72482.12,72171.47,72234.0,904.95499
1730260800000,72234.0,72350.0,72187.55,72282.0,607.31878
1730264400000,72281.99,72513.03,72268.0,72498.0,1032.61237
1730268000000,72498.0,72610.0,72306.31,72306.31,781.27626
1730271600000,72306.32,72445.63,72100.0,72227.99,644.66298
1730275200000,72227.99,72542.2,72211.59,72241.35,766.37279
1730278800000,72241.35,72588.0,72224.31,72576.01,669.47116
1730282400000,72576.02,72604.97,72369.0,72378.02,806.77509
1730286000000,72378.02,72378.02,71926.82,71983.99,1006.6085
1730289600000,71984.0,72140.34,71750.04,71862.17,1946.32423
1730293200000,71862.17,72100.0,71436.0,71966.0,2218.00998
1730296800000,71966.0,72470.0,71932.0,72411.79,2024.37063
1730300400000,72411.79,72440.0,71693.94,72061.34,1598.1148
1730304000000,72061.34,72197.5,71800.0,72110.86,1098.11079
1730307600000,72110.86,72126.0,71641.77,71894.72,699.54975
1730311200000,71894.73,72150.0,71851.57,71974.75,699.002
1730314800000,71974.74,72060.0,71783.19,71822.01,805.15685
1730318400000,71822.01,72857.15,71644.19,72857.14,3307.50597
1730322000000,72857.14,72961.0,72112.7,72388.1,1305.51987
1730325600000,72388.1,72675.53,72252.0,72397.4,706.69763
1730329200000,72397.4,72700.0,72343.98,72344.74,608.77063
