0,1,2,3,4,5
1744552500000,1571.91,1574.43,1566.11,1574.26,5862.2789
1744552800000,1574.27,1578.25,1568.37,1577.51,4919.1526
1744553100000,1577.5,1578.78,1571.61,1576.56,2683.628
1744553400000,1576.56,1581.15,1576.44,1578.67,2523.0071
1744553700000,1578.66,1580.79,1574.86,1578.53,2283.4515
1744554000000,1578.53,1579.7,1576.59,1578.61,1191.8555
1744554300000,1578.61,1581.63,1577.79,1580.0,1441.0486
1744554600000,1580.01,1586.59,1578.14,1583.14,3056.1009
1744554900000,1583.14,1585.55,1581.76,1585.0,3189.9797
1744555200000,1585.0,1589.4,1583.83,1585.02,3741.4677
1744555500000,1585.02,1585.59,1582.23,1583.03,3165.7387
1744555800000,1583.03,1586.28,1582.24,1583.77,2921.1766
1744556100000,1583.76,1586.4,1583.35,1586.01,982.0621
1744556400000,1586.01,1588.0,1582.0,1583.11,2162.6891
1744556700000,1583.11,1584.0,1580.61,1582.65,1224.6005
1744557000000,1582.65,1585.9,1581.91,1585.89,1191.3466
1744557300000,1585.89,1588.12,1579.73,1582.81,2084.0621
1744557600000,1582.81,1583.93,1581.43,1581.51,855.3382
1744557900000,1581.51,1583.92,1581.3,1583.2,975.8043
1744558200000,1583.2,1585.69,1580.53,1581.75,1577.4886
1744558500000,1581.75,1584.71,1581.23,1583.76,938.9395
1744558800000,1583.76,1584.0,1580.92,1582.37,915.7604
1744559100000,1582.37,1584.84,1581.89,1584.8,1401.4448
1744559400000,1584.81,1588.11,1584.8,1586.21,1140.6192
1744559700000,1586.2,1588.61,1585.64,1586.62,1061.8252
1744560000000,1586.61,1595.0,1586.38,1594.68,3680.4876
1744560300000,1594.68,1595.01,1588.05,1590.24,3422.4678
1744560600000,1590.23,1593.06,1587.57,1592.48,1079.6022
1744560900000,1592.47,1596.2,1591.93,1594.93,1560.5664
1744561200000,1594.93,1596.36,1593.56,1595.95,1984.4958
1744561500000,1595.95,1602.45,1595.95,1597.54,4776.5573
1744561800000,1597.55,1597.82,1595.22,1596.51,1762.753
1744562100000,1596.51,1598.92,1594.99,1595.13,2108.027
1744562400000,1595.13,1595.8,1593.0,1593.62,928.6755
1744562700000,1593.61,1595.18,1591.47,1592.09,1042.4727
